attr.name,attr.storageclass,attr.max,attr.maxvalue,attr.min,attr.minvalue,attr.schema,attr.bkqdefault,attr.accessclass,attr.default,attr.qadefault,attr.maxinstances,attr.actionclass,attr.o6default,attr.type,attr.validator,attr.mmwdefault,attr.descrip,attr.obj_id,attr.version_id,attr.ext_info,attr.ext_mark,trpath.name,trpath.access,trpath.datatype,trpath.minval,trpath.maxval,trpath.maxinstances,trpath.notify,trpath.forcedinform,trpath.defaultvalue,trpath.mibgroup,trpath.mibdn,trpath.mibattrid,trpath.defaultsupport,trpath.ctsupport,trpath.version_id,trpath.ext_info,obj.name,obj.parent,obj.mininstances,obj.maxinstances,obj.version_id
CLOUDKEY,NON_VOLATILE,6,,0,,,,READ_WRITE,,,,,,STRING,CloudKey,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '网络 (Common Setting)/网络设置 (Network)/Core Network,网络 (Common Setting)/网管设置/Management Server', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数是用于基站与OMC建立安全连接的认证密钥参数', 'support_lmt': 1, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_CloudKey,READ_WRITE,STRING,,,,NO_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CLOUDKEY,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_WAN_CHECK_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,Enable or disable wan status check,,,{},"{'effect_type': '立即生效', 'lmt_path': 'LTE/高级设置页面/链路激活状态检测 Link Activation Status Detection,', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于控制LTE基站是否进行WAN链路状态检测。设置为开启时，基站会对外部广域网连接进行实时监测，判断链路是否正常，以便及时发现网络故障并进行告警或切换。关闭该参数后，基站不再主动检测WAN链路状态，所有与链路相关的告警和自动处理流程将不生效。该参数直接影响基站对外部网络连接的监控行为，适用于需要根据实际网络环境灵活调整链路检测策略的场景。', 'support_lmt': 1, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_LTE_WAN_CHECK_ENABLE,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,1,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_WAN_CHECK_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_WAN_CHECK_TIMER_LEN,NON_VOLATILE,3,,1,,,,READ_WRITE,2,,,,,U32,,,Wan status check timer length,,,{},"{'effect_type': '立即生效', 'lmt_path': 'LTE/高级设置页面/链路激活状态检测 Link Activation Status Detection', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于设置LTE基站进行WAN链路状态检测时的定时器时长，单位通常为秒。系统根据该参数的数值，确定每次检测WAN链路状态的时间间隔。', 'support_lmt': 1, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_LTE_WAN_CHECK_TIMER_LEN,READ_WRITE,U_INT,1,3,,NO_NOTIFICATION,false,2,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_WAN_CHECK_TIMER_LEN,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LMT_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,"tentative plan for zte, need delete later. zylon 2017.09.15",,,{},"{'effect_type': '立即生效', 'lmt_path': '网络 (Common Setting)/网络设置 (Network)/WAN/LAN/VLAN/Other Config', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于控制本地维护终端（LMT）功能的启用状态。', 'support_lmt': 1, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_LmtEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_LMT_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
WAN_LMT_ENABLE,VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},"{'effect_type': '', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '基站是否允许通过广域网（WAN）端口接入本地维护终端（LMT）的功能开关。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.WanLmtEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_WAN_LMT_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
SSH_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,yangzhong 2020.12.25,,,{},"{'effect_type': '立即生效', 'lmt_path': '', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于控制设备的SSH远程管理功能是否启用。开启时，设备允许通过SSH协议进行远程登录和管理，运维人员可以安全地访问设备进行配置、监控和维护。关闭时，设备不接受SSH远程连接，所有相关远程管理操作无法进行。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_SshEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,1,GROUP_ID_INVALID,FAP.0,PARAM_ID_SSH_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
WAN_SSH_ENABLE,VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},"{'effect_type': '', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '基站是否允许通过广域网（WAN）端口使用 SSH（安全外壳协议）进行远程登录管理的功能开关。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.WanSshEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_WAN_SSH_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LMT_PRIMARY_STATUS,NON_VOLATILE,10,,0,,,,READ_WRITE,0,,,,,U32,,,initial login status. dengjinyan 2022.08.30,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中使用到查询值，在452宏定义中未被使用', 'remark': '该参数用于记录本地维护终端（LMT）初始登录状态。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_SIB1_VALUE_TAG,NON_VOLATILE,31,,0,,,,READ_ONLY,22,,,,,U32,,,wyb add for bug11190,,,{},"{'effect_type': '重启生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于记录基站在LTE系统信息块1（SIB1）中的特定数值标签。通过该参数，可以对SIB1内容进行标识和管理，便于系统在处理相关功能或修复特定问题（如bug11190）时进行参数追踪和数据校验。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_SSL_ENABLE,NON_VOLATILE,1,,0,,,,READ_ONLY,1,,,,,U32,,,"Tr069 ssl enable, default open",,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行查询和修改', 'remark': '表示是否启用SSL加密功能的开关参数。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_MANAGEMENT_SERVER_PORT,NON_VOLATILE,4294967295,,0,,,,READ_ONLY,8443,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行查询和修改', 'remark': '表示设备用于TR-069协议管理通信的端口号。', 'support_lmt': 0, 'version_no': '5.1'}",Device.ManagementServer.X_COM_tr069_port,READ_ONLY,U_INT,0,65535,,PASSIVE_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_MANAGEMENT_SERVER_PORT,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
NANOHTTP_DEBUG_ENABLE,VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,nanohttp log switch,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于控制nanohttp模块的调试日志开关。通过该参数，可以决定是否启用nanohttp相关的日志记录功能，便于开发和运维人员进行问题定位和系统调试。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
NANOHTTP_DEBUG_LEVEL,VOLATILE,5,,0,,,,READ_WRITE,2,,,,,U32,,,"nanohttp debug level :HLOG_VERBOSE(0), HLOG_DEBUG(1),HLOG_INFO(2),HLOG_WARN(3),HLOG_ERROR(4),HLOG_FATAL(5))",,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于设置nanohttp模块的调试日志级别，具体包括HLOG_VERBOSE(0)、HLOG_DEBUG(1)、HLOG_INFO(2)、HLOG_WARN(3)、HLOG_ERROR(4)、HLOG_FATAL(5)等选项。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
ALARM_FILTER_THRESHOLD,NON_VOLATILE,3600,,5,,,,READ_WRITE,5,,,,,U32,,,5 seconds - 3600 seconds,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于设置基站告警过滤的时间阈值，范围为5秒至3600秒。通过该参数，可以规定告警事件在设定时间内的过滤条件，避免频繁或重复告警影响运维效率。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SW_ROLLBACK_CONTROL,VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于控制基站软件回滚操作。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_ROLLBACK_CONTROL,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_SW_ROLLBACK_CONTROL,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
RPC_SW_UPGRADE_NEED_REBOOT,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,RPC Software UPGRADE need reboot,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于指示基站在通过RPC（远程过程调用）方式进行软件升级后是否需要重启系统。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_LOG_FLUSH_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Enable or disable log flush,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中订阅，在452宏定义中未被使用', 'remark': '该参数用于控制基站LTE日志的刷新功能，决定是否启用日志数据的即时写入操作。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_96_UE_ENABLE,NON_VOLATILE,2,,0,,,,READ_WRITE,1,,,,,U32,,,LTE 96 UE ENABLE indicates maximum number of concurrent UEs allowed is 96,,,{'q436Default': '0'},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249默认值为0，452默认值为1', 'remark': '该参数指用于指示是否允许最大 96 个并发用户设备（UE）接入的开关，不同型号默认值不同，通过取值控制 LTE 设备支持的最大并发 UE 数量上限。', 'support_lmt': 0, 'version_no': '5.1'}",Device.Services.FAPService.{i}.AccessMgmt.LTE.X_COM_96ue_enable,READ_WRITE,BOOLEAN,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_96_UE_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
RU_TEMPERATURE_STRING,VOLATILE,255,,0,,,,READ_ONLY,,,,,,STRING,,,RU TEMPERATURE,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于记录基站射频单元（RU，Radio Unit）的温度信息。通过该参数，可以实时监控射频单元的工作温度，为设备运行状态评估、故障预警和运维管理提供基础数据。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_RU_Temperature,READ_ONLY,STRING,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_RU_TEMPERATURE_STRING,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
BOARD_ALARM_THRESHOLD_1_TEMPERATURE,NON_VOLATILE,,,,,,,READ_WRITE,85,,,,,S32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于设置主板温度一级告警的阈值。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
BOARD_ALARM_THRESHOLD_2_TEMPERATURE,NON_VOLATILE,,,,,,,READ_WRITE,80,,,,,S32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '该参数用于设置主板温度二级告警的阈值。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RU_TX0_TEMP,VOLATILE,64,,0,,,,READ_ONLY,0,,,,,STRING,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '只有4860使用,且代码已废弃', 'remark': '该参数表示RU第0路射频发射通道（TX0）的实时温度值。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RU_TX1_TEMP,VOLATILE,64,,0,,,,READ_ONLY,0,,,,,STRING,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '只有4860使用,且代码已废弃', 'remark': '该参数表示RU第1路射频发射通道（TX1）的实时温度值。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
MEM_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,MEM_USAGE,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '249和452无区别', 'remark': '内存使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Mem_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MEM_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU0_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,CPU0_USAGE,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义里面进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu0_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU0_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU1_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,CPU1_USAGE,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义里面进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu1_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU1_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU2_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu2_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU2_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU3_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu3_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU3_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU4_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu4_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU4_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU5_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu5_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU5_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU6_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu6_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU6_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
CPU7_USAGE,VOLATILE,,,,,,,READ_ONLY,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行修改', 'remark': 'CPU使用率。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_Cpu7_Usage,READ_ONLY,U_INT,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_CPU7_USAGE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_UE_CA_ENABLE,VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,UE_CA_ENABLE,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义里面进行订阅', 'remark': '该参数用于控制基站是否启用用户设备（UE）载波聚合（CA，Carrier Aggregation）功能。通过该参数，可以决定用户设备是否支持在LTE网络中同时使用多个载波进行数据传输，从而提升数据速率和网络容量。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,SLOT,FAP,,4,19
LTE_UE_CA_ENABLE,VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,UE_CA_ENABLE,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义里面进行订阅', 'remark': '该参数用于控制基站是否启用用户设备（UE）载波聚合（CA，Carrier Aggregation）功能。通过该参数，可以决定用户设备是否支持在LTE网络中同时使用多个载波进行数据传输，从而提升数据速率和网络容量。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_ENB_UL_CA_ENABLE,NON_VOLATILE,2,,0,,,,READ_WRITE,1,,,,,U32,,,"Enable or disable ul ca,0:disable, 1:enable 2:special enable",,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义里面进行订阅', 'remark': '表示是否启用LTE基站上行载波聚合（UL CA, Uplink Carrier Aggregation）功能的开关。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.LteEnbUlCaEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_ENB_UL_CA_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",SLOT,FAP,,4,19
LTE_ENB_UL_CA_ENABLE,NON_VOLATILE,2,,0,,,,READ_WRITE,1,,,,,U32,,,"Enable or disable ul ca,0:disable, 1:enable 2:special enable",,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，分别在249和452对应的宏定义里面进行订阅', 'remark': '表示是否启用LTE基站上行载波聚合（UL CA, Uplink Carrier Aggregation）功能的开关。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.LteEnbUlCaEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_ENB_UL_CA_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_ENB_UL_CA_FOR_SPEC_TEST,NON_VOLATILE,255,,0,,,,READ_WRITE,0,,,,,U32,,,Enum for ulca special test,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行查询', 'remark': '该参数用于设置基站在特殊测试场景下的上行载波聚合（UL CA）功能枚举值。通过该参数，可以指定基站在特定测试环境中是否启用上行载波聚合，便于进行性能验证、功能测试和系统评估。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,SLOT,FAP,,4,19
LTE_ENB_UL_CA_FOR_SPEC_TEST,NON_VOLATILE,255,,0,,,,READ_WRITE,0,,,,,U32,,,Enum for ulca special test,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中无使用，在452宏定义中进行查询', 'remark': '该参数用于设置基站在特殊测试场景下的上行载波聚合（UL CA）功能枚举值。通过该参数，可以指定基站在特定测试环境中是否启用上行载波聚合，便于进行性能验证、功能测试和系统评估。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_NEIGH_CELL_AUTO_MOD_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': 'LTE/高级设置页面/PCI', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于控制LTE基站的邻区自动修改功能。开启时，系统会根据实际网络环境和邻区变化情况，自动调整和更新邻区配置，无需人工干预。关闭时，邻区配置只能通过手动方式修改，系统不会自动进行邻区参数的调整。', 'support_lmt': 1, 'version_no': '5.1'}",Device.Services.PCI.Collision.AutoEnable,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_NEIGH_CELL_AUTO_MOD_ENABLE,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_TR069_IFNAME,NON_VOLATILE,64,,0,,,,READ_WRITE,fm1-mac1,,,,,STRING,,,,,,{'q436Default': 'eth1'},"{'effect_type': '重启生效', 'lmt_path': '', 'param_doc': '249默认值为eth1， 默认值为fm1-mac1', 'remark': '该参数用于指定TR069协议的出口接口名称。系统通过该参数确定TR069管理流量的具体网络接口，实现远程管理和配置。', 'support_lmt': 0, 'version_no': '5.1'}",Device.DeviceInfo.LTE_TR069_IFNAME,READ_WRITE,STRING,,,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_TR069_IFNAME,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_IFNAME_INITIALSRV,NON_VOLATILE,64,,0,,,,READ_WRITE,eth1,,,,,STRING,,,this parameter saves the connect port of initial server,,,{},"{'effect_type': '重启生效', 'lmt_path': '--', 'param_doc': '有区别，在249宏定义中订阅，在452宏定义中未被使用', 'remark': '该参数用于保存初始服务器的连接端口信息。系统通过该参数确定与初始服务器建立TR069连接时所使用的具体端口，保证远程管理和配置流程能够正常进行。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_GET_IMSI_SWITCH,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},"{'effect_type': '重启生效', 'lmt_path': '网络 (Common Setting)/网络设置 (Network)/LGW/LGW Setting', 'param_doc': '有区别，分别在249和452对应的宏定义进行订阅', 'remark': '该参数用于控制LTE基站设备是否启用IMSI获取功能，属于用户识别相关的安全配置参数。当该功能启用时，基站可通过空口信令获取接入用户的IMSI信息，主要用于网络调试、合法监听等特定运维场景；禁用时基站仅能获取临时标识（如GUTI）。该参数的配置需严格遵循运营商安全策略和当地法规要求，通常仅在经过授权的情况下启用，以避免用户隐私泄露风险。在设备实现上，该功能开关状态会影响基站RRC信令处理流程，启用时会增加MME（移动管理实体）与基站之间的身份识别交互。', 'support_lmt': 1, 'version_no': '5.1'}",Device.DeviceInfo.X_COM_GetImsiSwitch,READ_WRITE,U_INT,0,1,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_LTE_GET_IMSI_SWITCH,,,6,"{'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
LTE_UE_MANUAL_KICK_ACTIVE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},"{'effect_type': '立即生效', 'lmt_path': '--', 'param_doc': '有区别，仅436q中存在，default为0', 'remark': '该参数是 LTE 基站手动踢除 UE 功能的激活开关，开启后可触发手动踢除指定 UE 的操作，适用于处理异常 UE（如占用资源却无业务、导致网络拥塞的 UE）。激活该功能后，运维人员可通过后续选中 UE 的操作，强制异常 UE 断开与基站的连接，释放占用的网络资源。若开关未激活，即使选中目标 UE，手动踢除操作也无法执行；若误激活并踢除正常 UE，会导致用户业务中断，运维时需谨慎操作，踢除前需确认 UE 确实存在异常。', 'support_lmt': 0, 'version_no': '5.1'}",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
